hl1_x,position_section,position_subsection,author,year,longitude,latitude,Tracts,T_Total,T_White alone,T_Black or African American alone,T_American Indian and Alaska Native alone,T_Asian alone,T_Native Hawaiian and Other Pacific Islander alone,T_Some Other Race alone,T_Population of two or more races,T_Total Hispanic or Latino origin,T_Not Hispanic or Latino,T_Hispanic or Latino,Article_Count,T_majority_race,Neighborhood,White alone,Black or African American alone,Hispanic or Latino,"Asian, Native Hawaiian and Pacific Islander",Other Races or Multiple Races,majority_race
uehara may be shipped back for exam,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
this weekend on tv radio,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
late friday red sox royals,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
blue jays red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
ortiz seeks red sox extension,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox blue jays series thumbnails,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
rays red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox catch up finally with hanigan,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
biotech pharma and,EDITORIAL OPINION,Editorial,By Christoph Westphal,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
sports on tv and radio this weekend,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
emotional flashbacks good and bad,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox orioles,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
blue jays red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
officially it lester,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
ortiz protective of slugger impact,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
so where is the best fit for betts,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox rangers,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox reds,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
doubront performance in role not good,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
on this night real mix master,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
thursday night red sox white sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
royals red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox rays,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
tuesday night blue jays red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
plenty of hardship for the skipper this season,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
selig gets farewell of his own,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox orioles,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
high five james blunt,LIVING ARTS,unknown,unknown,2014.0,-71.0956987,42.3473999,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
tigers red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
dropkick murphys profile,REGIONAL,South,unknown,2014.0,-71.0956987,42.3473999,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
mujica is healthy happy he on board,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
saturday night brewers red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
former red sox ace pedro martinez wins fuchs award,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
saturday night red sox rays,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox rays,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox blue jays,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox astros,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox royals,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox yankees,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
lackey was solid after shaky first inning,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
late tuesday red sox braves,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 11 rays,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 11 rays,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bc bba top ten,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
choosing sides ok with cubans,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
future staff stuffed with potential,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
push emotional pull,SPORTS,unknown,unknown,2014.0,-71.0949861,42.3461429,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
rivalry heats up again as the rays pay visit,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
the deal what if sox had acquired rod,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
what does beam think,EDITORIAL OPINION,Opinion,By Alex Beam,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox are swept by the cubs,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
sunday night red sox orioles,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
rays red sox series thumbnails,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
blue jays 14 red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
division adds up to being challenge,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
going to bat for him,LIVING ARTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bc bba top ten,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
pedroia sent home for exam of wrist,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
badenhop keeps rolling with the changes,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
lester has exhibited impressive control,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
blue jays red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
eichel will be the go to guy,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox phillies,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
saturday night red sox 10 astros,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
monday night white sox red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
baseball remains television draw,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
sox back on track,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
friday night game red sox royals,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
sportslog,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
laughs from the past,LIVING ARTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
craig makes return from the disabled list,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
yankees red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 10 yankees,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 10 yankees,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 10 yankees,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
red sox 10 yankees,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
drew calm during storm,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
late thursday red sox braves,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
marquette ends friars win streak,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
workman ready to resume role,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
middlebrooks sidelined again,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
blue jays red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
high hopes for super competition,REGIONAL,West,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
angels red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
werner among finalists to succeed selig,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
norwood john gorman heating up as closer for bourne braves,REGIONAL,South,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
in springfield an early test of casinos as economic drivers,EDITORIAL OPINION,Editorial,unknown,2014.0,-71.0947767,42.3470725,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
late thursday red sox astros,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
another hard fought victory for no. 21 clemson,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
saturday night red sox royals,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
bc bba top ten,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
new mayor has much to do before we become one boston,EDITORIAL OPINION,Letters,unknown,2014.0,-71.0949861,42.3461429,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
meet the new red sox,SPORTS,unknown,unknown,2014.0,-71.0972178,42.3466764,10203.0,5569.0,3952.0,298.0,15.0,923.0,5.0,166.0,210.0,5569.0,5000.0,569.0,191.0,T_White alone,Fenway,20350.0,2333.0,3565.0,9210.0,2035.0,White alone
